Team,Opponent,Date,ORtg,DRtg,NRtg,Pace,eFG%,TS%,TOV%,ORB%,FT/FGA,3PAr,Win
Golden State Warriors,Denver Nuggets,12/25/23,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Miami Heat,12/28/23,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Dallas Mavericks,12/30/23,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Orlando Magic,1/2/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Denver Nuggets,1/4/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Detroit Pistons,1/5/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Toronto Raptors,1/7/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,New Orleans Pelicans,1/10/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Chicago Bulls,1/12/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Milwaukee Bucks,1/13/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Memphis Grizzlies,1/15/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Atlanta Hawks,1/24/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Sacramento Kings,1/25/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Los Angeles Lakers,1/27/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Philadelphia 76ers,1/30/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Memphis Grizzlies,2/2/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Atlanta Hawks,2/3/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Brooklyn Nets,2/5/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Philadelphia 76ers,2/7/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Indiana Pacers,2/8/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Phoenix Suns,2/10/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Utah Jazz,2/12/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Los Angeles Clippers,2/14/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Utah Jazz,2/15/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Los Angeles Lakers,2/22/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Charlotte Hornets,2/23/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Denver Nuggets,2/25/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Washington Wizards,2/27/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,New York Knicks,2/29/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Toronto Raptors,3/1/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Boston Celtics,3/3/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Milwaukee Bucks,3/6/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Chicago Bulls,3/7/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,San Antonio Spurs,3/9/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,San Antonio Spurs,3/11/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Dallas Mavericks,3/13/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Los Angeles Lakers,3/16/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,New York Knicks,3/18/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Memphis Grizzlies,3/20/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Indiana Pacers,3/22/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Minnesota Timberwolves,3/24/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Miami Heat,3/26/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Orlando Magic,3/27/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Charlotte Hornets,3/29/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,San Antonio Spurs,3/31/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Dallas Mavericks,4/2/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Houston Rockets,4/4/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Dallas Mavericks,4/5/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Utah Jazz,4/7/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Los Angeles Lakers,4/9/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Portland Trail Blazers,4/11/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,New Orleans Pelicans,4/12/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Golden State Warriors,Utah Jazz,4/14/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,1
Golden State Warriors,Sacramento Kings,4/16/24,117.8,115.2,2.6,99.2,0.557,0.586,12.5,27.5,0.171,0.425,0
Houston Rockets,Phoenix Suns,10/24/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Sacramento Kings,10/27/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Houston Rockets,10/29/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,New Orleans Pelicans,10/30/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Sacramento Kings,11/1/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Oklahoma City Thunder,11/3/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Cleveland Cavaliers,11/5/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Detroit Pistons,11/6/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Denver Nuggets,11/8/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Cleveland Cavaliers,11/11/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Minnesota Timberwolves,11/12/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Minnesota Timberwolves,11/14/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Oklahoma City Thunder,11/16/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Oklahoma City Thunder,11/18/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Houston Rockets,11/20/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Phoenix Suns,11/22/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,San Antonio Spurs,11/24/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Sacramento Kings,11/28/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Los Angeles Clippers,11/30/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Los Angeles Clippers,12/2/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Portland Trail Blazers,12/6/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Oklahoma City Thunder,12/8/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Phoenix Suns,12/12/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Los Angeles Clippers,12/14/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Brooklyn Nets,12/16/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Portland Trail Blazers,12/17/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Boston Celtics,12/19/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Washington Wizards,12/22/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Portland Trail Blazers,12/23/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Denver Nuggets,12/25/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Miami Heat,12/28/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Dallas Mavericks,12/30/23,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Orlando Magic,1/2/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Denver Nuggets,1/4/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Detroit Pistons,1/5/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Toronto Raptors,1/7/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,New Orleans Pelicans,1/10/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Chicago Bulls,1/12/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Milwaukee Bucks,1/13/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Memphis Grizzlies,1/15/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Atlanta Hawks,1/24/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Sacramento Kings,1/25/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Los Angeles Lakers,1/27/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Philadelphia 76ers,1/30/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Memphis Grizzlies,2/2/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Atlanta Hawks,2/3/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Brooklyn Nets,2/5/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Philadelphia 76ers,2/7/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Indiana Pacers,2/8/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Phoenix Suns,2/10/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Utah Jazz,2/12/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Los Angeles Clippers,2/14/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Utah Jazz,2/15/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Los Angeles Lakers,2/22/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Charlotte Hornets,2/23/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Denver Nuggets,2/25/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Washington Wizards,2/27/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,New York Knicks,2/29/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Toronto Raptors,3/1/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Boston Celtics,3/3/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Milwaukee Bucks,3/6/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Chicago Bulls,3/7/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,San Antonio Spurs,3/9/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,San Antonio Spurs,3/11/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Dallas Mavericks,3/13/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Los Angeles Lakers,3/16/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,New York Knicks,3/18/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Memphis Grizzlies,3/20/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Indiana Pacers,3/22/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Minnesota Timberwolves,3/24/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Miami Heat,3/26/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Orlando Magic,3/27/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Charlotte Hornets,3/29/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,San Antonio Spurs,3/31/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Dallas Mavericks,4/2/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Houston Rockets,4/4/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Dallas Mavericks,4/5/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Utah Jazz,4/7/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Los Angeles Lakers,4/9/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Portland Trail Blazers,4/11/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,New Orleans Pelicans,4/12/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Houston Rockets,Utah Jazz,4/14/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,1
Houston Rockets,Sacramento Kings,4/16/24,114.5,113.4,1.1,99,0.529,0.565,11.2,25.1,0.199,0.397,0
Memphis Grizzlies,New Orleans Pelicans,10/25/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Denver Nuggets,10/27/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Washington Wizards,10/28/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Dallas Mavericks,10/30/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Utah Jazz,11/1/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Portland Trail Blazers,11/3/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Portland Trail Blazers,11/5/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Miami Heat,11/8/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Utah Jazz,11/10/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Los Angeles Clippers,11/12/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Los Angeles Lakers,11/14/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,San Antonio Spurs,11/18/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Boston Celtics,11/19/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Houston Rockets,11/22/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Phoenix Suns,11/24/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Minnesota Timberwolves,11/26/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Utah Jazz,11/29/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Dallas Mavericks,12/1/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Phoenix Suns,12/2/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Detroit Pistons,12/6/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Minnesota Timberwolves,12/8/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Dallas Mavericks,12/11/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Houston Rockets,12/13/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Houston Rockets,12/15/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Oklahoma City Thunder,12/18/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,New Orleans Pelicans,12/19/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Indiana Pacers,12/21/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Atlanta Hawks,12/23/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,New Orleans Pelicans,12/26/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Denver Nuggets,12/28/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Los Angeles Clippers,12/29/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Sacramento Kings,12/31/23,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,San Antonio Spurs,1/2/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Toronto Raptors,1/3/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Los Angeles Lakers,1/5/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Phoenix Suns,1/7/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Dallas Mavericks,1/9/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Los Angeles Clippers,1/12/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,New York Knicks,1/13/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Golden State Warriors,1/15/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Minnesota Timberwolves,1/18/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Chicago Bulls,1/20/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Toronto Raptors,1/22/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Miami Heat,1/24/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Orlando Magic,1/26/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Indiana Pacers,1/28/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Sacramento Kings,1/29/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Cleveland Cavaliers,2/1/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Golden State Warriors,2/2/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Boston Celtics,2/4/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,New York Knicks,2/6/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Chicago Bulls,2/8/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Charlotte Hornets,2/10/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,New Orleans Pelicans,2/12/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Houston Rockets,2/14/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Milwaukee Bucks,2/15/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Los Angeles Clippers,2/23/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Brooklyn Nets,2/26/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Minnesota Timberwolves,2/28/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Portland Trail Blazers,3/1/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Portland Trail Blazers,3/2/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Brooklyn Nets,3/4/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Philadelphia 76ers,3/6/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Atlanta Hawks,3/8/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Oklahoma City Thunder,3/10/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Washington Wizards,3/12/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Charlotte Hornets,3/13/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Oklahoma City Thunder,3/16/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Sacramento Kings,3/18/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,Golden State Warriors,3/20/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
Memphis Grizzlies,San Antonio Spurs,3/22/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,1
Memphis Grizzlies,Denver Nuggets,3/25/24,107.2,114.3,-7.1,98.2,0.509,0.543,13.4,23.8,0.182,0.428,0
